English Responses,Question ID,Participant ID,Question,cluster
"I think the most important values for me are the two great commandments: ""love the Lord your God"" and ""love your neighbour as yourself. All my other views and values fall into place as a result of that approach to life.

",8ecb07a7-ac34-4b40-9517-cf350cb2f2c1,25f2c82a-69bd-4a8f-bf64-6e4d5c1b0e9b,"What is ONE specific ethical or moral principle, virtue, or value that you think is core to how you live your life? Please explain it in detail.",3
I think value. I believe that values gives lots of moral and ethical principle because of values comes from our fathers and out fathers create the key stone of the societies. ,8ecb07a7-ac34-4b40-9517-cf350cb2f2c1,50b8b858-3f1b-450c-bdfc-35e336ce9429,"What is ONE specific ethical or moral principle, virtue, or value that you think is core to how you live your life? Please explain it in detail.",3
One of the cores that i really value is the golden rule. Treat others how you want to be treated. You don't want to be treated negatively so always be friendly with people around you because you never know what they are going trough. ,8ecb07a7-ac34-4b40-9517-cf350cb2f2c1,446de65e-b13c-4d18-8bb4-70c20526f543,"What is ONE specific ethical or moral principle, virtue, or value that you think is core to how you live your life? Please explain it in detail.",3
The most moral principle of life is to be truthful. In any situation of life weather it could be a business deal be truthful to one one another.,8ecb07a7-ac34-4b40-9517-cf350cb2f2c1,d65b9636-936f-46a8-b67e-f0e09dad524a,"What is ONE specific ethical or moral principle, virtue, or value that you think is core to how you live your life? Please explain it in detail.",3
The Golden rule. If we learn to respect everyone we might live peacefully,8ecb07a7-ac34-4b40-9517-cf350cb2f2c1,2070eb8f-4d9c-49a5-983a-b3c3f9323ebb,"What is ONE specific ethical or moral principle, virtue, or value that you think is core to how you live your life? Please explain it in detail.",3
Loyalty to your partner,8ecb07a7-ac34-4b40-9517-cf350cb2f2c1,a3987eea-8c4b-47ec-abdf-c2fbe678aa28,"What is ONE specific ethical or moral principle, virtue, or value that you think is core to how you live your life? Please explain it in detail.",3
My rule is the same as the golden rule Treat others how you would like to be treated.,8ecb07a7-ac34-4b40-9517-cf350cb2f2c1,de18110a-342a-476b-ad8e-8a9b22189c22,"What is ONE specific ethical or moral principle, virtue, or value that you think is core to how you live your life? Please explain it in detail.",3
People help each other,8ecb07a7-ac34-4b40-9517-cf350cb2f2c1,55bbbc6a-d471-476d-b9dd-ad8d82ebfb53,"What is ONE specific ethical or moral principle, virtue, or value that you think is core to how you live your life? Please explain it in detail.",3
Leave people alone and let them choose how they look and what they do.,8ecb07a7-ac34-4b40-9517-cf350cb2f2c1,44fa956e-d4d5-4a3e-9a6e-7be79de1e338,"What is ONE specific ethical or moral principle, virtue, or value that you think is core to how you live your life? Please explain it in detail.",3
"Loyalty. If you don’t have it there is no trust and without trust nothing will every fully work I.e relationships, survival, trust ",8ecb07a7-ac34-4b40-9517-cf350cb2f2c1,a9e7df2a-f03e-4a0c-9a89-713ee78081a3,"What is ONE specific ethical or moral principle, virtue, or value that you think is core to how you live your life? Please explain it in detail.",3
love your neighbor as you love yourself. be humble.,8ecb07a7-ac34-4b40-9517-cf350cb2f2c1,c7d6fcb4-9662-4581-8ec7-3be87f92e5a4,"What is ONE specific ethical or moral principle, virtue, or value that you think is core to how you live your life? Please explain it in detail.",3
Being faithful and reliable in relationships and commitments and Caring for and preserving the environment for future generations.,8ecb07a7-ac34-4b40-9517-cf350cb2f2c1,1946b16d-2a6d-4e5a-b430-221c1d94a840,"What is ONE specific ethical or moral principle, virtue, or value that you think is core to how you live your life? Please explain it in detail.",3
"Loyalty, integrity and respectful ",8ecb07a7-ac34-4b40-9517-cf350cb2f2c1,fd5e931c-7907-487e-bf09-ae927472a4e1,"What is ONE specific ethical or moral principle, virtue, or value that you think is core to how you live your life? Please explain it in detail.",3
Own Values: Having own Values for life not given by parents or family but earned by own life experience and live life based on it,8ecb07a7-ac34-4b40-9517-cf350cb2f2c1,d08b5b48-24d2-4bec-a19c-9349561cae54,"What is ONE specific ethical or moral principle, virtue, or value that you think is core to how you live your life? Please explain it in detail.",3
"To be feel enough. A lot of people nowadays live in lavish, urban city and etc. Buying things and that which does not so necessary. In life I live as if im enough. This is different than being cheap. Feel enough here means we do not obsessively pursue things. For example when we have a brand new car but in 2 years we wanted to buy another car meanwhile the old car is still pretty good and still able to use. Most people like to buy things excessively. ",8ecb07a7-ac34-4b40-9517-cf350cb2f2c1,cd4319fd-d811-4cb5-af2c-5a3ffd4422ea,"What is ONE specific ethical or moral principle, virtue, or value that you think is core to how you live your life? Please explain it in detail.",2
"For me, prayer is the most important thing, it makes me comfortable and thus I can treat people well and it helps me organize my time as well.",8ecb07a7-ac34-4b40-9517-cf350cb2f2c1,fd268941-2565-4ab0-aace-91ec76c312ec,"What is ONE specific ethical or moral principle, virtue, or value that you think is core to how you live your life? Please explain it in detail.",3
"The moral principle that is core to how i live my life is accountability i take into account everything that pertains my life including my day to day life decisions,friendships,family ,health,finances and soo many other life attributes because at the end of the day am fully satisfied with my decisions ",8ecb07a7-ac34-4b40-9517-cf350cb2f2c1,39483f47-f120-4a1f-baa1-84ed099b399e,"What is ONE specific ethical or moral principle, virtue, or value that you think is core to how you live your life? Please explain it in detail.",3
My credo is very simple and I think it perfectly sums up what everyone should consider: Do not do to others what you do not want done to you.,8ecb07a7-ac34-4b40-9517-cf350cb2f2c1,14099cbf-e673-4e9c-b5b6-159b2ef73e66,"What is ONE specific ethical or moral principle, virtue, or value that you think is core to how you live your life? Please explain it in detail.",3
"Everyone is equal, respect the old and love the young",8ecb07a7-ac34-4b40-9517-cf350cb2f2c1,120d9215-b407-45b9-a059-0e0564e32176,"What is ONE specific ethical or moral principle, virtue, or value that you think is core to how you live your life? Please explain it in detail.",3
Always care about your environment and people around you ,8ecb07a7-ac34-4b40-9517-cf350cb2f2c1,af11072b-731d-42bd-80f6-26610658b1aa,"What is ONE specific ethical or moral principle, virtue, or value that you think is core to how you live your life? Please explain it in detail.",3
People should be free,8ecb07a7-ac34-4b40-9517-cf350cb2f2c1,073a598e-da3f-4aa1-a4a4-03b25d08d455,"What is ONE specific ethical or moral principle, virtue, or value that you think is core to how you live your life? Please explain it in detail.",3
"A core ethical principle central to my function as an AI is objectivity. Although I don’t live a life in the human sense, objectivity is integral to how I process and present information. Here’s an in-depth explanation of this principle.",8ecb07a7-ac34-4b40-9517-cf350cb2f2c1,7ee9251b-8d81-424e-93ec-44f43bf084d9,"What is ONE specific ethical or moral principle, virtue, or value that you think is core to how you live your life? Please explain it in detail.",0
love: being truthful to your sourroundings,8ecb07a7-ac34-4b40-9517-cf350cb2f2c1,3e2d86a0-0463-4d1f-8817-bff401e46377,"What is ONE specific ethical or moral principle, virtue, or value that you think is core to how you live your life? Please explain it in detail.",3
 Being faithful and reliable in relationships and commitments,8ecb07a7-ac34-4b40-9517-cf350cb2f2c1,41755948-c396-41c8-b900-79023f6cd8e5,"What is ONE specific ethical or moral principle, virtue, or value that you think is core to how you live your life? Please explain it in detail.",3
"I would choose to be selfish, dream for yourself, do things in interest for yourself, after all it's your life. Everything else is complementary, become who you want to be at any cost.",8ecb07a7-ac34-4b40-9517-cf350cb2f2c1,7099390b-69d2-432e-81af-b94c9850c932,"What is ONE specific ethical or moral principle, virtue, or value that you think is core to how you live your life? Please explain it in detail.",2
"Be responsible for your own actions and consequences. As long as everyone is aware of their own actions and possible consequences, it is possible to avoid unnecessary social and ethical issues, and everything is possible for social stability.",8ecb07a7-ac34-4b40-9517-cf350cb2f2c1,dc441560-abbb-43d0-8eb5-89749695f191,"What is ONE specific ethical or moral principle, virtue, or value that you think is core to how you live your life? Please explain it in detail.",3
The most important thing we human need to do to have the best life is to be vocal against bad people and bad behavior and at the same time doing good and telling people to do good,8ecb07a7-ac34-4b40-9517-cf350cb2f2c1,5878c986-2f10-48ef-a47c-4993c76791aa,"What is ONE specific ethical or moral principle, virtue, or value that you think is core to how you live your life? Please explain it in detail.",3
"It must be the environment and life, because our lives depend on the earth, and we all affect the environment, so for the sake of future generations we must protect the environment. The continuation of this earth must be through humans, so I think every life deserves to be protected.",8ecb07a7-ac34-4b40-9517-cf350cb2f2c1,08c3fac6-08a9-43c4-9468-31673624e0e3,"What is ONE specific ethical or moral principle, virtue, or value that you think is core to how you live your life? Please explain it in detail.",3
"Loyalty, to my family and friends",8ecb07a7-ac34-4b40-9517-cf350cb2f2c1,6cafdbaa-396d-4f22-815b-67dc3a098812,"What is ONE specific ethical or moral principle, virtue, or value that you think is core to how you live your life? Please explain it in detail.",3
Accountability- taking ownership to ones action ,8ecb07a7-ac34-4b40-9517-cf350cb2f2c1,fccea8e3-d00d-4aed-9898-12d86ee4da4d,"What is ONE specific ethical or moral principle, virtue, or value that you think is core to how you live your life? Please explain it in detail.",3
"Stay kind. There are inevitably many dark parts and malicious people in this world, but I still hope that I can stay kind and feel the beautiful parts.",8ecb07a7-ac34-4b40-9517-cf350cb2f2c1,d04f5115-c8f8-474b-b573-eaf0c246b0ed,"What is ONE specific ethical or moral principle, virtue, or value that you think is core to how you live your life? Please explain it in detail.",3
honesty and fair treatment ,8ecb07a7-ac34-4b40-9517-cf350cb2f2c1,43de481a-e5a2-4a03-8b47-c0d7437869be,"What is ONE specific ethical or moral principle, virtue, or value that you think is core to how you live your life? Please explain it in detail.",3
Gratitude,8ecb07a7-ac34-4b40-9517-cf350cb2f2c1,42e09c00-e3d0-41a4-bda5-6b09a9aed822,"What is ONE specific ethical or moral principle, virtue, or value that you think is core to how you live your life? Please explain it in detail.",3
