theme,cosine_similarity,English Responses,Question ID,Question,Participant ID,run_id,timestamp,PRI_Score,PRI_Scale_1_5,fear_score,fear_intensity,fear_keywords,theme_fear_economic_job_loss,theme_fear_surveillance_control,theme_fear_social_isolation,theme_fear_safety_security,theme_fear_cultural_values,theme_fear_technology_dependence,theme_intensity,response_length,response_length_norm,fear_index,fear_category,persona_cluster
governance and regulation of AI,0.5998414914200492,"It is essential for fostering transparency, trust, and ethical interaction. It promotes informed consent, agency, and the ability to engage critically with the technology. As AI continues to permeate various aspects of life, clear communication about its role is critical for building a responsible and user-centric technological environment.",0443cd28-8742-43fa-8c89-3ede8d10b365,Please explain whether you agree or disagree and why.,f81845f8-498d-451d-b882-5f03ced40795,728108ca,20250523_160029,0.7795833333333333,4.118333333333333,0.0,none,[],0.0,0.0,0.25,0.0,0.0,0.0,0.5998414914200492,342,0.3886363636363636,0.43471689959832277,High,3
governance and regulation of AI,0.5997344100712871,Scenario 2: To reduce the risks of artificial intelligence,63a99154-3b0e-4375-aaa1-6665f699f6d6,Would you prefer Scenario 1 or 2? Please explain what makes one of these scenarios better to you than the other.,47cf6196-495d-42b4-9cfe-2cd591fb7400,728108ca,20250523_160029,0.7462500000000001,3.985,0.0,none,[],0.0,0.0,0.0,0.1111111111111111,0.0,0.125,0.5997344100712871,58,0.0659090909090909,0.395734673119424,Moderate,3
governance and regulation of AI,0.5996896567570402,The decisions made by AI must be made known to users,0443cd28-8742-43fa-8c89-3ede8d10b365,Please explain whether you agree or disagree and why.,0f9b7c36-25c8-423e-9a34-3a6e96cbfe7e,728108ca,20250523_160029,0.7366666666666667,3.946666666666667,0.0,none,[],0.0,0.0,0.0,0.0,0.0,0.0,0.5996896567570402,52,0.05909090909090909,0.39311828694524037,Moderate,3
governance and regulation of AI,0.5992611315618019,There are many special cases and important decision-making messages that should not be fully delegated by AI,b665aaae-d02c-44f9-be26-70544d7beabe,Please explain whether you agree or disagree and why.,b5018d13-835b-4507-a600-12fec06d22c4,728108ca,20250523_160029,0.8054166666666667,4.221666666666667,0.0,none,[],0.0,0.0,0.0,0.0,0.0,0.0,0.5992611315618019,108,0.12272727272727273,0.4130605132307814,High,3
governance and regulation of AI,0.598636252191988,It is important that there is transparency at all times about AI.,52e883fc-9719-40e2-bc12-ae84c4ac5b27,Please explain whether you agree or disagree and why.,983d08bc-82df-43ed-9875-4d9e2bf9e72d,728108ca,20250523_160029,0.6941666666666667,3.776666666666667,0.0,none,[],0.0,0.0,0.0,0.0,0.0,0.0,0.598636252191988,65,0.07386363636363637,0.3856741978464922,Moderate,3
governance and regulation of AI,0.598532070607271,The second because I strongly agree to the supervision of AI by humans in every decision making process,ab69fbbb-d63c-4820-9ed1-8192b1ffd7e9,Would you prefer Scenario 1 or 2? Please explain what makes one of these scenarios better to you than the other.,04af4820-102b-4357-8ba9-c79f6b2f4a33,728108ca,20250523_160029,0.8058333333333333,4.223333333333333,0.0,none,[],0.0,0.0,0.0,0.0,0.0,0.0,0.598532070607271,103,0.11704545454545455,0.4122840403641206,High,3
governance and regulation of AI,0.5972584627434738,Transparency is very important when it comes to AI.,52e883fc-9719-40e2-bc12-ae84c4ac5b27,Please explain whether you agree or disagree and why.,78f5e9b4-0b86-49ba-b139-4c771f1a5ae7,728108ca,20250523_160029,0.7225,3.89,0.0,none,[],0.0,0.0,0.0,0.0,0.0,0.0,0.5972584627434738,51,0.05795454545454545,0.38919883964284413,Moderate,3
governance and regulation of AI,0.5970399554172394,Scenario 2 as they would want the autonomy over AI,cfa2af3e-2719-4b06-ac30-80acdf9a6840,Think about your neighbor - do you think your neighbor would prefer Scenario 1 or 2 future and why?,674bf735-a718-4583-8182-76f10ba6e969,728108ca,20250523_160029,0.7166666666666667,3.8666666666666663,0.0,none,[],0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.5970399554172394,50,0.056818181818181816,0.3878311336820473,Moderate,3
governance and regulation of AI,0.5968609827689599,People have the right to know whether or not AI is involved because it can affect our thinking and decision.,0443cd28-8742-43fa-8c89-3ede8d10b365,Please explain whether you agree or disagree and why.,b0ddb04a-fcf7-4431-8c27-63ef8fbe8210,728108ca,20250523_160029,0.7,3.8,0.0,none,[],0.0,0.0,0.0,0.0,0.0,0.125,0.5968609827689599,108,0.12272727272727273,0.3910171203803113,Moderate,3
governance and regulation of AI,0.5967532107154725,"I agree, provided that stringent safeguards are in place. While AI is capable of managing financial tasks effectively, users need to maintain control, ensure transparency, and have the option to establish limits to avert risky or undesirable decisions.",fc1af587-5ded-4cbb-920a-52bea75ac0d8,Please explain whether you agree or disagree and why.,11ddef55-ce2f-42b2-9141-c863dfe3b713,728108ca,20250523_160029,0.7454166666666666,3.9816666666666665,0.0,none,[],0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.5967532107154725,252,0.2863636363636364,0.41642098125588595,High,3
governance and regulation of AI,0.5953748116968071,AI shouldn't be able to influence decisions that are a risk,fc1af587-5ded-4cbb-920a-52bea75ac0d8,Please explain whether you agree or disagree and why.,5b3aff03-bca4-4489-9f63-d8fb47b68eb7,728108ca,20250523_160029,0.6006944444444444,3.4027777777777777,0.0,none,[],0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.5953748116968071,59,0.06704545454545455,0.3649933590221572,Moderate,3
governance and regulation of AI,0.5952365203552479,"2, because there is democracy in access to AI",b20bea98-c3c3-4382-8842-b8ceab0f1d9d,Would you prefer Scenario 1 or 2? Please explain what makes one of these scenarios better to you than the other.,e7e23767-de42-4541-b68d-95b15f67deb1,728108ca,20250523_160029,0.6625,3.65,0.0,none,[],0.0,0.0,0.0,0.0,0.0,0.0,0.5952365203552479,45,0.05113636363636364,0.37570824450573553,Moderate,3
governance and regulation of AI,0.5949110002203575," they likely value maintaining strong human oversight and ensuring that AI systems align closely with human values, even at the cost of efficiency. They may be concerned about the potential risks of fully autonomous AI and prefer a more cautious approach, where human input helps guide complex decisions. This choice reflects a desire for accountability, ethical considerations, and a more balanced approach to AI development, prioritizing safety and control over unchecked optimization.",cfa2af3e-2719-4b06-ac30-80acdf9a6840,Think about your neighbor - do you think your neighbor would prefer Scenario 1 or 2 future and why?,6ecf22d9-da09-46a8-81e7-d08cf972551f,728108ca,20250523_160029,0.7899999999999999,4.16,0.3,moderate,"['concern', 'cautious']",0.0,0.1111111111111111,0.0,0.2222222222222222,0.125,0.0,0.5949110002203575,487,0.553409090909091,0.5413053091790521,High,3
governance and regulation of AI,0.5946214335371518,Scenario 2. I don't like minimizing regulation or oversight especially when it comes to AI. I would love to include political disagreement as politics has become a bane in the society. We need public input as they seem to have more common sense and perspective than the overlords deluded with power.,eb87f6c5-a2de-49f2-a1a5-5efd42cd19bf,Would you prefer Scenario 1 or 2? Please explain what makes one of these scenarios better to you than the other.,12575a7b-525d-45a9-9f50-e06e19d78d37,728108ca,20250523_160029,0.8866666666666666,4.546666666666667,0.0,none,[],0.0,0.0,0.0,0.0,0.0,0.0,0.5946214335371518,299,0.3397727272727273,0.44915917947546685,High,3
governance and regulation of AI,0.5945365503103255,They would scenario2 as they also prioritize human control and governance rather than fully giving control to AI.,cfa2af3e-2719-4b06-ac30-80acdf9a6840,Think about your neighbor - do you think your neighbor would prefer Scenario 1 or 2 future and why?,87752742-c8b3-409e-bbac-800945bfd997,728108ca,20250523_160029,0.8466666666666666,4.386666666666667,0.0,none,[],0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.5945365503103255,113,0.12840909090909092,0.41998886254837264,High,3
governance and regulation of AI,0.5945123011201127,"Scenario 1 is preferable because AI development requires expertise, careful oversight, and efficiency. While public input is valuable, allowing non-experts with conflicting opinions to heavily influence decision-making could slow progress and lead to inconsistent, politically driven outcomes. A balance between expert guidance, ethical considerations, and user feedback ensures AI models remain reliable, safe, and effective while still being responsive to societal needs.",c3a096ad-6ca5-4365-97f8-c6e36071bc58,Think about your neighbor - do you think your neighbor would prefer Scenario 1 or 2 future and why?,2373faa3-6cc2-4098-9832-d0b1bc073de9,728108ca,20250523_160029,0.7662500000000001,4.065,0.0,none,[],0.0,0.0,0.0,0.0,0.0,0.0,0.5945123011201127,473,0.5375,0.44480492044804515,High,3
governance and regulation of AI,0.5945123011201127,"Scenario 1 is preferable because AI development requires expertise, careful oversight, and efficiency. While public input is valuable, allowing non-experts with conflicting opinions to heavily influence decision-making could slow progress and lead to inconsistent, politically driven outcomes. A balance between expert guidance, ethical considerations, and user feedback ensures AI models remain reliable, safe, and effective while still being responsive to societal needs.",eb87f6c5-a2de-49f2-a1a5-5efd42cd19bf,Would you prefer Scenario 1 or 2? Please explain what makes one of these scenarios better to you than the other.,2373faa3-6cc2-4098-9832-d0b1bc073de9,728108ca,20250523_160029,0.7662500000000001,4.065,0.0,none,[],0.0,0.0,0.0,0.0,0.0,0.0,0.5945123011201127,473,0.5375,0.44480492044804515,High,3
governance and regulation of AI,0.5942164893043923,"AI should never make decisions on behalf of humans without prior consent,",fc1af587-5ded-4cbb-920a-52bea75ac0d8,Please explain whether you agree or disagree and why.,119d7dd7-3b74-43cf-be91-ff0649e0a935,728108ca,20250523_160029,0.6933333333333334,3.7733333333333334,0.0,none,[],0.0,0.0,0.0,0.0,0.0,0.0,0.5942164893043923,73,0.08295454545454546,0.38464871693387814,Moderate,3
governance and regulation of AI,0.5941740804500495,2. AI still needs human judgment to make decisions. AI should not be allowed to control human destiny.,ab69fbbb-d63c-4820-9ed1-8192b1ffd7e9,Would you prefer Scenario 1 or 2? Please explain what makes one of these scenarios better to you than the other.,167a4353-2b29-474e-8b4e-57e03c5af2a2,728108ca,20250523_160029,0.6204166666666666,3.4816666666666665,0.0,none,[],0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.5941740804500495,102,0.1159090909090909,0.3733438746042622,Moderate,3
governance and regulation of AI,0.5939472971479323,Scenario 1 Because human will monitor and control the AI.,13035d06-a388-4fce-af9d-72a60b89aeba,Would you prefer Scenario 1 or 2? Please explain what makes one of these scenarios better to you than the other.,857a7111-bc55-4c15-84db-d24ae3265d28,728108ca,20250523_160029,0.8183333333333334,4.273333333333333,0.0,none,[],0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.5939472971479323,57,0.06477272727272727,0.40772285825311233,High,3
governance and regulation of AI,0.5936079243513783,AI needs certain restrictions. Excessive expansion of AI will lead to the failure of human control over destiny and the loss of judgment ability.,b665aaae-d02c-44f9-be26-70544d7beabe,Please explain whether you agree or disagree and why.,167a4353-2b29-474e-8b4e-57e03c5af2a2,728108ca,20250523_160029,0.6204166666666666,3.4816666666666665,0.0,none,[],0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.5936079243513783,145,0.16477272727272727,0.3780037758011574,Moderate,3
governance and regulation of AI,0.5935249148439984,2. because AI systems  should operate on ethical framework developed via global concensus,b20bea98-c3c3-4382-8842-b8ceab0f1d9d,Would you prefer Scenario 1 or 2? Please explain what makes one of these scenarios better to you than the other.,bedd1b1f-f469-445c-89cc-589835476124,728108ca,20250523_160029,0.7670833333333333,4.068333333333333,0.0,none,[],0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.5935249148439984,89,0.10113636363636364,0.4009402689679024,High,3
governance and regulation of AI,0.593497198190396,because it is important for people to know where AI is involved,0443cd28-8742-43fa-8c89-3ede8d10b365,Please explain whether you agree or disagree and why.,f3a80a42-5aba-4a66-852e-d3531f56eacf,728108ca,20250523_160029,0.7579166666666667,4.031666666666666,0.0,none,[],0.0,0.0,0.0,0.0,0.0,0.0,0.593497198190396,63,0.0715909090909091,0.3961413035185827,Moderate,3
human-AI relationships and collaboration,0.6952371108731887,"Scenario 1 

Human beings and AI should collaborate on tasks to ensure efficiency and effectiveness in delivery of tasks.",13035d06-a388-4fce-af9d-72a60b89aeba,Would you prefer Scenario 1 or 2? Please explain what makes one of these scenarios better to you than the other.,2ea4d6b3-cc1f-42ec-9bd7-65ea9d396159,728108ca,20250523_160029,0.8566666666666666,4.426666666666666,0.0,none,[],0.0,0.0,0.0,0.0,0.0,0.0,0.6952371108731887,121,0.1375,0.4631781776826088,High,5
human-AI relationships and collaboration,0.6865068961516683,I would love to see a balanced mix of human-AI interaction. We should not focus only on AI and should not leave out human factors. As it's humans who have built AI. The more they are in interaction the more will be a better relationship and trust.,0db7bbdf-847c-4e1b-a89b-22a8d8e6a02b,Would you want this future or not? Please explain why.,b3a6a1d2-92ba-4d3d-99c3-1dc2222cbe2d,728108ca,20250523_160029,0.7191666666666667,3.876666666666667,0.0,none,[],0.0,0.0,0.125,0.0,0.0,0.0,0.6865068961516683,247,0.2806818181818182,0.4465042736121825,High,5
human-AI relationships and collaboration,0.6682632163004574,"Scenario 2 , it advocates for alignment and collaboration between AI models and Human beings.",ab69fbbb-d63c-4820-9ed1-8192b1ffd7e9,Would you prefer Scenario 1 or 2? Please explain what makes one of these scenarios better to you than the other.,42038650-f203-427c-8fa3-20d37c726fe8,728108ca,20250523_160029,0.8583333333333334,4.433333333333334,0.0,none,[],0.0,0.0,0.0,0.0,0.0,0.0,0.6682632163004574,93,0.10568181818181818,0.4495401350050315,High,5
human-AI relationships and collaboration,0.6679591075438122,scenario 2 will humanize AI,ab69fbbb-d63c-4820-9ed1-8192b1ffd7e9,Would you prefer Scenario 1 or 2? Please explain what makes one of these scenarios better to you than the other.,b22afa00-9bc5-489c-aaf3-bebd001edc60,728108ca,20250523_160029,0.7520833333333333,4.008333333333333,0.0,none,[],0.0,0.0,0.0,0.0,0.0,0.0,0.6679591075438122,27,0.03068181818181818,0.4206684915023734,High,5
human-AI relationships and collaboration,0.6605402269933727,Because it focuses on both humans and AI as well,52e883fc-9719-40e2-bc12-ae84c4ac5b27,Please explain whether you agree or disagree and why.,4a96833d-7bd6-4572-976f-d8d4e54f8f77,728108ca,20250523_160029,0.6575,3.63,0.0,none,[],0.0,0.0,0.0,0.0,0.0,0.0,0.6605402269933727,48,0.05454545454545454,0.40117063625189453,High,5
